source,title,description,category,publishedAt
Www.nau.ch,Studie untersucht Auswirkungen von Paracetamol auf Schwangerschaft,Laut einer neuen Studie erhöht die Einnahme von Paracetamol während der Schwangerschaft das Risiko einer Autismus- und ADHS-Erkrankung.,health,2021-05-30T17:20:22Z
Heilpraxisnet.de,Potenzielle Biowaffe: Hasenpest-Erreger überleben monatelang ohne Wirt,"Rätsel um Tularämie-Übertragung gelüftet Bakterien vom Typ Francisella tularensis gehören zu den infektiösesten pathogenen Bakterien, die in der Wissenschaft bekannt sind. Die Bakterien verursachen die meldepflichtige Zoonose Tularämie, die vor allem Nagetier…",health,2021-05-30T16:37:18Z
Heilpraxisnet.de,Heuschnupfen: Corona-Masken bieten wirksamen Schutz,"Pollenallergie: Corona-Masken helfen auch bei Heuschnupfen Verstopfte oder laufende Nase, Niesanfälle, juckende Augen: Millionen Menschen in Deutschland leiden an einer Pollenallergie. Die Maßnahmen während der COVID-19-Pandemie können Betroffenen zugutekomme…",health,2021-05-30T12:16:58Z
Heilpraxisnet.de,Fettleber und Co: Corona-Impfung für Leberkranke besonders wichtig,COVID-19-Impfung für Menschen mit Lebererkrankungen Die rückläufigen Corona-Infektionszahlen stimmen hoffnungsvoll. Zurückzuführen sind sie auch auf die Impfungen gegen das Coronavirus SARS-CoV-2 beziehungsweise die durch den Erreger ausgelöste Krankheit COVI…,health,2021-05-30T10:42:03Z
Heilpraxisnet.de,Coronavirus: Anspruch auf kostenfreien PCR-Test durchsetzen,"Corona: Wenn kostenloser PCR-Test verweigert wird Laut Fachleuten haben verschiedene Personengruppen unter bestimmten Voraussetzungen Anspruch auf einen kostenlosen PCR-Test. Dies kann auch auf Menschen ohne Symptome zutreffen. Doch was tun, wenn ein solcher …",health,2021-05-30T05:30:41Z
Heilpraxisnet.de,Fett ums Herz erhöht Risiko für Herzschwäche,"Neuer Risikofaktor für Herzinsuffizienz entdeckt Es ist schon lange bekannt, dass starkes Übergewicht das Risiko für Herzschwäche erhöht. Ein amerikanisches Forschungsteam legt nun nahe, dass vor allem die Fettablagerungen rund um das Herz für das erhöhte Ris…",health,2021-05-29T11:01:57Z
Heilpraxisnet.de,Drei Jahre biologisch jünger in nur acht Wochen,"Wie kann das biologische Alter reduziert werden? Ernährung und Lebensstil scheinen einen so starken Einfluss auf das biologische Alter zu haben, dass sie dieses innerhalb weniger Wochen um mehrere Jahre reduzieren können. Die Alterung spielt eine wichtige Rol…",health,2021-05-29T09:50:56Z
Heilpraxisnet.de,Chronisches Erschöpfungssyndrom: Dieses pflanzliche Mittel hilft,"Young Yum Pills wirksam gegen chronische Erschöpfung Das chronische Erschöpfungssyndrom (Chronic Fatigue Syndrome, CFS) ist eine komplexe Erkrankung, die Betroffene in ihrem Alltag erheblich beeinträchtigen kann. Zudem bestehen nur eingeschränkte Behandlungsm…",health,2021-05-29T06:40:40Z
Wirtschaftsblatt-bg.com,COVID-19: Ist ein Mangel an Testosteron eine Gefahr für einen schwereren Verlauf von COVID-19? - Bulgarisches Wirtschaftsblatt,COVID-19: Ist ein Mangel an Testosteron eine Gefahr für einen schwereren Verlauf von COVID-19? Niedriges Testosteron erhöht die Wahrscheinlichkeit einer COVID-19-Infektion. Spielen Hormone eine Rolle bei der Entstehung von COVID-19? Ein amerikanisches Studien…,health,2021-05-29T04:31:33Z
Wirtschaftsblatt-bg.com,Hilft Koffein bei schlafentzugsbedingtem Leistungsabfall? - Bulgarisches Wirtschaftsblatt,"Hilft Koffein bei schlafentzugsbedingtem Leistungsabfall? Hilft Koffein bei Schlafentzug? Ist es sinnvoll, nach einer schlechten Nachtruhe Kaffee zu trinken, um den schädlichen Auswirkungen des Schlafmangels auf die Kognition entgegenzuwirken, etwa um Fehler …",health,2021-05-29T04:28:30Z
