source,title,description,category,publishedAt
merkur.de,Neuartiges Coronavirus bei Hunden entdeckt: Mutation könnte Übertragung auf Mensch ermöglichen - Merkur.de,Coronaviren gibt nicht erst seit dem Jahr 2019. Bereits vor beinahe 20 Jahren infizierten sich Menschen mit solchen Viren. Jetzt entdeckten Forscher ein neuartiges Coronavirus.,health,2021-05-20T15:40:45Z
Deavita.com,Aufnahme von Vitamin D: Neue Therapie bei Malabsorption? - DEAVITA,Forscher entwickeln einen potenziellen neuen Therapieansatz zur Behandlung von durch Malabsorptionssyndrom gestörter Aufnahme von Vitamin D.,health,2021-05-20T14:36:48Z
Www.fr.de,Gesichtslähmung nach Corona-Impfung: Bericht zählt gemeldete Fälle von Fazialisparesen - fr.de,Jede Impfung kann Nebenwirkungen verursachen – auch die Covid-Impfung. Lähmungserscheinungen im Gesicht sind möglich – allerdings sehr selten.,health,2021-05-20T13:38:00Z
Heilpraxisnet.de,Gefährliche Hirnentzündung durch bahnbrechende Therapie behandeln,Durchbruch bei Behandlung lebensbedrohlicher Virusinfektion Infektionen mit dem JC-Virus (John-Cunningham-Virus) können bei Menschen zu lebensbrohlichen Erkrankungen des zentralen Nervensystems führen. Jetzt ist es erstmals gelungen eine effektive Therapie ge…,health,2021-05-20T12:25:27Z
Gesundheitsstadt-berlin.de,Was wir über die Krankheit Covid-19 sicher wissen - Gesundheitsstadt Berlin,"Die größte Pandemie seit 100 Jahren hat weltweit einen beispiellosen Wettlauf um wissenschaftliche Erkenntnisse ausgelöst. Selbst Experten fällt es schwer, hier die Übersicht zu behalten. Was ist fundiert, was vorläufig, was eine bloße Hypothese? Eine europäi…",health,2021-05-20T11:01:09Z
Www.rtl.de,Hilft eine Hormontherapie gegen Beschwerden in den Wechseljahren? Ein Erfahrungsbericht - RTL Online,"Schlafstörungen, Hitzewallungen und Gewichtszunahme: Die Symptome in den Wechseljahren sind vielseitig und für viele Frauen sehr belastend.",health,2021-05-20T08:08:00Z
Doccheck.com,Adenovirus als trojanisches Pferd - DocCheck News,Nebenwirkungen einer Krebstherapie reduzieren und Covid-Behandlungen besser in die Lunge verabreichen – eine neue Technologie soll beides ermöglichen.,health,2021-05-20T05:00:09Z
Www.nau.ch,Grippe: Forscher warnen vor hoher Anfälligkeit nach Pandemie,Die Grippe fiel in diesem Jahr praktisch aus. US-Forscher warnen deshalb vor einer höheren Anfälligkeit im kommenden Winter.,health,2021-05-20T04:56:00Z
Vienna.at,Behörde warnt: Vorsicht vor Überdosis mit Vitamin D - VIENNA.AT,Viele Menschen in Mittel- und Nordeuropa leiden an einem Vitamin-D-Mangel. Trotzdem warnt das deutsche Bundesinstitut für Risikobewertung jetzt vor der Einnahme von Vitamin-D-Präparaten.,health,2021-05-20T03:00:00Z
heise online,Wie sicher sind die zugelassenen Covid-19-Impfstoffe?,Bei Vektor-Impfstoffen sind Thrombosen mit Thrombozytopenie-Syndrom (TTS)  und Anaphylaxie schwerwiegende Komplikationen – aber auch sehr selten,health,2021-05-19T22:00:00Z
Derwesten.de,Vitamin D gegen schweren Covid-Verlauf? - Braunschweiger Zeitung,Kann einer schweren Covid-Erkrankung mit Vitamin D vorgebeugt werden? Mit dieser Frage beschäftigt sich das Bundesinstitut für Risikobewertung (BfR) seit vielen Monaten.,health,2021-05-19T15:44:04Z
Presseportal.de,Grifols macht weiteren Schritt im Kampf gegen Alzheimer / Erstes AMBAR® Center wird gemeinsam mit Ace in...,"Barcelona, Spanien (ots) - - Das AMBAR® Center kombiniert Grifols´ Erkenntnisse aus mehr als 15-jähriger Erforschung der Krankheit mit der Erfahrung der gemeinnützigen...",health,2021-05-19T14:20:00Z
Wunderweib.de,"Gürtelrose: Ursache, Symptome und Behandlung von Herpes zoster - Wunderweib","Alles, was du zu Gürtelrosen-Symptomen, Ursache und Behandlung von Herpes zoster wissen musst, gibt's hier.",health,2021-05-19T13:07:59Z
Augsburger Allgemeine,Gegen Berufsunfähigkeit absichern,"Eine Berufsunfähigkeits-Versicherung kann einem ein gutes Gefühl verleihen. Sie bringt jedoch nur etwas, wenn sie auf Basis richtiger Angaben abgeschlossen...",health,2021-05-19T09:19:32Z
Augsburger Allgemeine,Diese Rituale helfen beim Abschalten vom Job,"Statt am Wochenende die Zeit mit den Kindern zu genießen, ist mancher im Kopf nur beim Job. Was macht man mit Kunde X? Und wie geht es mit Projekt Y voran? So...",health,2021-05-19T09:15:51Z
Augsburger Allgemeine,Wassermelonen: Süßer Snack mit wenig Zucker,"Wassermelonen sind ein zuckersüßer Genuss - und dabei auch noch gesund. Sie schmecken zwar süß und lecker wie ein Bonbon, enthalten aber nur wenig Zucker....",health,2021-05-19T09:15:46Z
Augsburger Allgemeine,Vier Tipps zur Pflege des Lavendels,"Er duftet nach einem Sommer am Mittelmeer. Er lockt Schmetterlinge und Bienen an, und er ist bei vielen Hobbygärtnern beliebt: der Lavendel. Wie der Strauch am...",health,2021-05-19T09:14:03Z
Augsburger Allgemeine,Haushalt: So entfernt man Wachsflecken,"Wachs auf der Tischdecke, dem Kerzenständer oder sogar auf dem Ledersofa sind ärgerlich. Doch die Gütegemeinschaft Kerzen weiß, wie man die Flecken wieder...",health,2021-05-19T09:12:50Z
Www.swp.de,Universität Tübingen: Erhöhtes Risiko bei einer Corona-Infektion für Krebs-Patienten – Neue Studie gibt Hoffnung - SWP,Forscher am Universitätsklinikums Tübingen sowie des Robert Bosch Centrums haben in einer Studie die Auswirkungen einer Infektion mit dem Coronavirus auf das Immunsystem von Krebs-Patienten untersucht.,health,2021-05-19T08:53:00Z
Myheimat.de,Vitamin D als Potenzsteigerung?//Spruch des Tages 19.5.21 - Darmstadt - myheimat.de,"Die Sonne ist kein Lebensmittel, aber die Sonne ernährt den Körper auch. Die Sonnenstrahlung regt die Vitamin D Produktion der Haut an, und dieses",health,2021-05-19T08:37:01Z
Heilpraxisnet.de,Gefährliche Hirnentzündung durch bahnbrechende Therapie behandeln,"Infektionen mit dem JC-Virus (John-Cunningham-Virus) können bei Menschen zu lebensbrohlichen Erkrankungen des zentralen Nervensystems führen. Jetzt ist es erstmals gelungen eine effektive Therapie gegen diese selten auftretende, aber häufig tödlich verlaufende Virusinfektion zu entwickeln.",health,2021-05-20T12:25:27Z
Onmeda.de,Covid-19: Können Bienen das Coronavirus erkennen?,"Bienen könnten demnächst als lebendiger Corona-Test eingesetzt werden. Forschende aus den Niederlanden fanden in einer Studie heraus, dass die Insekten positive SARS-CoV-2-Proben erkennen, wenn man sie entsprechend trainiert. Ein Start-up möchte die Technologie nun vermarkten. Wie der Bienen-Test funktionieren",health,2021-05-20T11:57:47Z
