source,title,description,category,publishedAt
Pharmazeutische-zeitung.de,Krebs: Deshalb erhöht Diabetes das Tumorrisiko | PZ – Pharmazeutische Zeitung - Pharmazeutische Zeitung online,"Menschen mit Diabetes weisen ein erhöhtes Risiko auf, an bestimmten Tumoren zu erkranken. Dafür gibt es unterschiedliche Gründe.",health,2021-05-05T15:15:00Z
Heilpraxisnet.de,Ernährung: Blattgemüse senkt Risiko für Herzerkrankungen - Heilpraxisnet.de,Schutz vor Herzkrankheiten durch Blattgemüse Herz-Kreislauf-Erkrankungen sind mit Abstand die weltweit häufigste Todesursache. Jedes Jahr sterben rund 18 Millionen Menschen an Herzkrankheiten. Ein internationales Forschungsteam zeigte nun anhand von Langzeitd…,health,2021-05-05T14:23:56Z
t-online.de,Gesichtsrose: Wenn Gürtelrose im Gesicht auftritt - t-online.de,Bei Gürtelrose im Gesicht ist Vorsicht geboten: Ohne schnelle Behandlung können Schäden zurückbleiben. Woran Sie die 'Gesichtsrose' erkennen und was hilft.,health,2021-05-05T12:09:00Z
Aponet.de,Covid-19 und Gewicht: Schon ein BMI ab 23 ist riskant - aponet.de,Bei jüngeren Menschen steigt das Risiko für einen schweren Covid-19-Verlauf schon bei höherem Normalgewicht.,health,2021-05-05T10:19:36Z
Thueringer-allgemeine.de,Forschung: Covid-19 ist eher eine Gefäßerkrankung - Thüringer Allgemeine,"Einer US-Studie zufolge könnte Corona eine Gefäßerkrankung sein. Wie das mit dem sogenannten Spike-Protein zusammenhängt, zeigen Forscher an einem „Pseudovirus“.",health,2021-05-05T10:02:24Z
Heilpraxisnet.de,Lösen Bakterien im Mund rheumatoide Arthritis aus? - Heilpraxisnet.de,"Mundbakterien mit beginnender rheumatoider Arthritis verbunden Die bakterielle Zusammensetzung im Mund liefert offenbar Hinweise darauf, ob eine Person ein hohes Risiko hat, an rheumatoider Arthritis zu erkranken, wie ein Forschungsteam aus den Niederlanden z…",health,2021-05-05T09:00:49Z
Apotheke-adhoc.de,Grippeimpfstoffe: mRNA als Chance? - APOTHEKE ADHOC,Mit der Corona-Pandemie ist auch die mRNA-Technologie bei Impfstoffen in den Fokus gerückt. Bislang haben sich die darauf basierenden Covid-Vakzine bewährt. Aufgrund einiger Vorteile könnte die Technologie auch bei anderen Impfstoffen wie der jährlichen Influ…,health,2021-05-05T05:56:00Z
Neues-deutschland.de,Sieben Irrtümer über Alzheimer-Krankheit - nd - Journalismus von links,"Nachrichten aus Politik, Inland, Ausland, Wirtschaft, Sport, Kultur und Feuilleton aus linker Sicht.",health,2021-05-05T05:15:13Z
Heidelberg24.de,Alkohol nach Corona-Impfung: Experten warnen – so lange sollte man es unterlassen - heidelberg24.de,"Für Menschen, die eine Corona-Impfung erhalten haben, sollte Alkohol tabu sein. Eine Expertin rät zu einer drastischen Zeitspanne und warnt vor Konsequenzen:",health,2021-05-04T19:05:00Z
Heilpraxisnet.de,Vitamin D wirksam gegen Heuschnupfen und Allergien - Heilpraxisnet.de,"Hilft Vitamin D gegen Heuschnupfen? Kann Vitamin D gegen die Symptome von Heuschnupfen und anderen Allergien eingesetzt werden? Aktuelle Studien lassen einen Zusammenhang zwischen Vitamin D und allergischen Reaktionen vermuten, was auch Hoffnung auf therapeut…",health,2021-05-04T17:57:27Z
