source,title,description,category,publishedAt
DIE WELT,"Narkose: Manche fallen in ein Delir, von dem sie sich nie ganz erholen","Bis zu einem Drittel aller Patienten erwacht nach einer Operation in tiefer Verwirrung. Bessert sich der Zustand nicht, drohen bleibende Hirnschäden, vergleichbar mit einer leichten Demenz. Eine Expertin erklärt, wie man einem Delir vorbeugen kann.",health,2021-05-25T09:45:12Z
Heilpraxisnet.de,COVID-19: Neue Therapie verwendet Nanopartikel zur Behandlung,Neuer COVID-19-Therapieansatz erfolgreich im Test COVID-19 wird die Menschheit trotz der Impfungen noch länger begleiten und effiziente Behandlungsmöglichkeiten sind daher weiterhin dringend gesucht. Ein internationales Forschungsteam hat nun einen neuen Ansa…,health,2021-05-25T08:41:45Z
News.de,Coronavirus-Folgen aktuell: Neue schockierende Studie! Löst das Coronavirus etwa Krebs aus? - news.de,"Das Coronavirus ist eine folgenschwere Gefäßerkrankung, die zahlreiche gesundheitliche Risiken mit sich bringen kann. Jetzt fanden Forscher heraus, dass eine Infektion das Krebsrisiko erhöhen kann. Stimmt das?",health,2021-05-25T08:10:26Z
Ruhr24.de,Vitamin-D-Mangel und Corona-Risiko: Neue Studie widerlegt Zusammenhang - Frankfurter Neue Presse,"Doch kein Zusammenhang: Ein niedriger Vitamin-D-Spiegel erhöht nicht das Risiko, sich mit dem Coronavirus anzustecken. Das ergab eine neue amerikanische Studie.",health,2021-05-25T08:00:29Z
Presseportal.de,SARS-CoV-2: Indische Mutante auf dem Vormarsch,München (ots) - Am 10. Mai hat die Weltgesundheitsorganisation (WHO) die sogenannte indische Variante B.1.617 des SARS-Coronavirus-2 als besorgniserregend (variant of concern)...,health,2021-05-25T06:27:00Z
Kurier.at,Wie Zeitreisen möglich sind | kurier.at - kurier.at,"Seit über einem Jahrhundert forscht die Wissenschaft daran, wie man die Vergangenheit oder Zukunft besuchen könnte.",health,2021-05-24T17:28:29Z
Kleine Zeitung,Asiatisches Kultgetränk: Bubble Tea-Shop eröffnet in Klagenfurt - Kleine Zeitung,In der Klagenfurter Innenstadt eröffnet demnächst ein Bubble Tea-Shop. Neben dem asiatischen Kultgetränk stehen Smoothies und Sodas auf der Getränkekarte.,health,2021-05-24T15:09:00Z
Bielertagblatt.ch,Blinder erlangt Teil seines Sehvermögens zurück - Bieler Tagblatt,Ein erblindeter Patient hat nach einer optogenetischen Behandlung einen Teil seines Sehvermögens zurückerlangt. Von dieser Fallstudie berichtet ein internationales Forschungsteam mit Basler Beteiligung am Montag im Fachmagazin &quot;Nature Medicine&quot;.,health,2021-05-24T15:00:00Z
N-tv.de,Coronavirus-Liveticker:+++ 11:22 Spanien registriert 85 Prozent weniger Hotelübernachtungen +++ - n-tv NACHRICHTEN,,health,2021-05-24T09:24:35Z
Derwesten.de,Hund: Forscher untersuchen Patienten – sie trifft der Schlag - Der Westen,"Forscher untersuchten Patienten mit einer Lungenentzüdnung. Was sie finden, kennen sie eigentlich von einem Hund.",health,2021-05-23T16:54:00Z
