source,title,description,category,publishedAt
Heilpraxisnet.de,Coronavirus: Warum Corona-Tests nach COVID-19 noch lange positiv sein können,"Corona: PCR-Test noch lange nach Genesung positiv In den ersten Monaten der Corona-19-Pandemie bemerkten Mitarbeitende des Gesundheitswesens, die die Testergebnisse analysierten, etwas Seltsames: Bei Patientinnen und Patienten, die sich bereits von COVID-19 e…",health,2021-05-08T12:20:24Z
Presseraum.at,Schwarzer Pilz - Neues Symptom bei Diabetikern Covid - presseraum.at,Wir haben weltweit einen Überschuss an Coronavirus-Symptomen und heute müssen wir noch ein weiteres schreckliches Symptom berücksichtigen. Fast 40 Fälle,health,2021-05-08T11:41:55Z
20 Minuten,«Florida Project» - Florida startet umstrittenes Experiment mit mehr als 20 Millionen Gen-Mücken,"Die Biotechfirma Oxitec hat im Sunshine State einen Feldversuch gestartet, der nicht nur auf Begeisterung stösst: Sie hat gentechnisch veränderte Mücken losgelassen. Diese sollen die Ausbreitung der Tigermücke eindämmen.",health,2021-05-08T08:46:05Z
Heilpraxisnet.de,"Asthma, Allergien & Co: Haben alle chronischen Krankheiten eine gemeinsame Ursache?",Geschädigte Epithelbarrieren als Ursache für chronische Erkrankungen Rund zwei Milliarden chronische Krankheiten sind laut einer aktuellen Studie auf die gleiche Ursache zurückzuführen: eine geschädigte Epithelbarriere durch Umweltgifte und Chemikalien. Das E…,health,2021-05-08T08:23:39Z
Heilpraxisnet.de,COVID-19 an Hautveränderungen erkennen: Nesselausschlag und COVID-Zehen,"COVID-19 kann sich durch Hautausschläge äußern Bei vielen Viruserkrankungen wie beispielsweise bei Masern, Röteln, Papillom oder Herpesviren bietet die Haut deutliche Anzeichen für eine Infektion. Auch bei COVID-19 weisen manche Infizierte Hautbeschwerden auf…",health,2021-05-08T08:21:20Z
t-online.de,Arthrose erkennen und behandeln: Symptome & Hausmittel,"Wir erklären, an welchen Symptomen Sie Arthrose erkennen und mit welchen Hausmitteln Sie den Gelenkverschleiß behandeln und aufhalten können.",health,2021-05-08T07:30:00Z
Augsburger Allgemeine,Kurzzeitige Rötungen sind nach Impfung kein Grund zur Sorge,"Manche Menschen bekommen schon Angst, wenn sie an eine Spritze denken. Ist die Impfung überstanden, kann es zwar noch zu Rötungen kommen. Doch bedenklich ist...",health,2021-05-08T07:01:40Z
Augsburger Allgemeine,Lkw-Fahrer müssen Warnzeichen bei Hitze beachten,"Berufskraftfahrer sollten an heißen Tagen besonders auf sich achten. Brennen die Augen oder wird ihnen übel, sollten sie eine Pause machen. Aber auch die...",health,2021-05-08T06:50:19Z
Augsburger Allgemeine,Veneers verhelfen zu weißen Traum-Zähnen,Zähne ohne Lücken und so weiß wie Schnee: Das wünschen sich viele Menschen. Diesen Traum können Zahnärzte nun mithilfe von sogenannten Veneers in Erfüllung...,health,2021-05-08T06:48:41Z
Augsburger Allgemeine,In großen Mengen verursacht Birkenzucker Magen-Darm-Probleme,Als Ersatz für handelsüblichen Zucker kann man Birkenzucker verwenden. Aber trotz weniger Kalorien sollte der auch als Xylit bekannte Stoff nicht in großen...,health,2021-05-08T06:37:17Z
Augsburger Allgemeine,Hamster brauchen pflanzliche und tierische Nahrung,"Die Mischung macht's: Hamster brauchen für eine ausgewogene Ernährung nicht nur Pflanzliches, sondern auch tierische Nahrung. Milchprodukte sind eine wertvolle...",health,2021-05-08T06:23:25Z
Augsburger Allgemeine,Nach Organtransplantation zum Hautkrebsscreening,Menschen mit einem transplantierten Organ sollten einmal pro Halbjahr zum Hautkrebsscreening gehen. Denn ihr Hautkrebsrisiko ist im Vergleich zu Gesunden...,health,2021-05-08T05:12:43Z
Augsburger Allgemeine,Kältegefühl in den Füßen bei Diabetes weist auf Nervenschäden hin,Eine schlechte Blutzuckereinstellung bei Diabetes kann zu Schäden an den Nerven führen. Ein möglicher Hinweis dafür ist ein Kälte- oder Kribbelgefühl in den...,health,2021-05-08T05:11:20Z
Augsburger Allgemeine,Neuer Gesundheitstrend: Kneippen im eigenen Badezimmer,"Wassertreten, eiskalte Schenkelduschen und Fußbäder mit Kräutern: Kneipp-Kuren fördern die Gesundheit. Da das Badezimmer immer mehr zum Wellnessraum wird,...",health,2021-05-08T05:10:11Z
Augsburger Allgemeine,Darum sollten Diabetiker keine Sandalen tragen,Auch wenn es bei gutem Wetter schwer fällt: Diabetiker sollten auf Sandalen lieber verzichten. In offenen Schuhen kann man sich schließlich leicht Verletzungen...,health,2021-05-08T05:08:33Z
Augsburger Allgemeine,Wenn Stress die Haut zum Streuselkuchen macht - Spätakne lindern,"Mitesser und Pickel plagen nicht nur Teenager. Mehr und mehr Erwachsene, vor allem Frauen, leiden unter sogenannter Spätakne. Schuld können Hormone sein, aber...",health,2021-05-08T05:07:50Z
Augsburger Allgemeine,Gutes Gleichgewichtstraining: Balancieren auf der Slackline,Auf der Slackline balancieren ist ein sommerlicher Freizeitspaß und zugleich ein effektives Gleichgewichtstraining. Die Trendsportart verbessert die...,health,2021-05-08T05:07:08Z
Augsburger Allgemeine,Dauermüde - Mit chronischer Erschöpfung leben,Jede noch so kleine Bewegung war für sie eine Qual. Edelgard Klasing aus Dortmund konnte weder auf einem Stuhl sitzen noch einen Löffel halten oder ihre Arme...,health,2021-05-08T05:06:44Z
Augsburger Allgemeine,Ständiger Ohrendruck kann zu chronischer Entzündung führen,"Ständiger Ohrendruck ist nicht nur lästig, sondern kann auch zu Hörstörungen oder einer chronischen Mittelohrentzündung führen. Hält das Gefühl an, ist daher...",health,2021-05-08T04:25:37Z
