source,title,description,category,publishedAt
Bildderfrau.de,Schön farbenfroh: Kartoffelsalat mit Roter Bete & Kichererbsen - Bild der Frau,"Bei unserem Kartoffelsalat mit Roter Bete und Kichererbsen bekommt man schon beim Anblick gute Laune. Entdecken Sie hier, wie einfach er geht.",health,2021-05-18T16:45:00Z
Schwarzwaelder-bote.de,Corona im Zollernalbkreis - Weiterer Toter zu beklagen - Inzidenz steigt - Schwarzwälder Bote,"Das Infektionsgeschehen im Zollernalbkreis kommt nicht zur Ruhe. Während die bundesweite Inzidenz mittlerweile den Wert von 80 unterschritten hat, steigt der Inzidenzwert im Zollernalbkreis am Dienstag auf 213,3 (Montag: 210,7). Darüber hinaus ist ein 51-Jähr…",health,2021-05-18T15:57:56Z
Www.nau.ch,Grippewelle soll im nächsten Winter stark ausfallen,"US-Wissenschaftler warnen davor, dass die Grippewelle dieses Jahr deutlich stärker ausfallen wird: Grund dafür soll der letztjährige Grippe-Ausfall sein.",health,2021-05-18T15:17:53Z
Seniorweb.ch,Trojanisches Pferd gegen Tumorzellen,"Eine neue Technologie von UZH-Forschenden ermöglicht dem Körper, therapeutische Wirkstoffe auf Abruf an genau der Stelle herzustellen, an der sie benötigt",health,2021-05-18T13:46:20Z
Aerzteblatt.de,Per Mausklick zur besseren Coronaprävention - Deutsches Ärzteblatt: Aktuelles aus Gesundheitspolitik und Medizin,"Genf – Ein Computerspiel soll Ärzten und Pflegekräften helfen, Coronainfektionen in Krankenhäusern einzudämmen. Die Schweizer Erfindung „Escape COVID-19“ führt... #Coronavirus #Praevention #Computerspiel #EscapeCOVID19",health,2021-05-18T12:44:38Z
t-online.de,Glutamat: Wie gefährlich ist der Geschmacksverstärker wirklich?,"Juckende Haut, Allergien und sogar schwere Krankheiten wie Multiple Sklerose: All das soll Glutamat auslösen. Doch ist der schlechte Ruf des Geschmacksverstärkers begründet?",health,2021-05-18T11:35:00Z
Echo24.de,Forschungskracher: Ist Corona eine ganze andere Krankheit? - echo24.de,"Corona wurde aufgrund seiner Symptome bislang für ein Erkältungsvirus gehalten. Forscher kommen nun zu der überraschenden Erkenntnis, dass alles anders ist.",health,2021-05-18T11:11:00Z
Www.ndr.de,Schilddrüse: Basedow und Hashimoto behandeln - NDR.de,Bei einer Über- oder Unterfunktion der Schilddrüse kann der ganze Organismus aus dem Gleichgewicht geraten. Hinweise auf eine Schilddrüsenerkrankung gibt oft der Blutwert des Hormons TSH.,health,2021-05-18T10:01:20Z
Pharmazeutische-zeitung.de,Bundesinstitut für Risikobewertung: Behörde äußert sich zu Vitamin D und Covid-19 - Pharmazeutische Zeitung online,Auf Basis der aktuellen Datenlage rät das BfR weiterhin nicht zu einer vorbeugenden Vitamin-D-Einnahme zum Schutz vor Covid-19. Wer ergänzen m&ou...,health,2021-05-18T08:02:06Z
Berliner Morgenpost,Corona-Impfung: Die dritte Impfdosis rückt immer näher - Thüringische Landeszeitung,Der Impfschutz bei Corona-Vakzinen hält nicht ewig an. Darum könnte die dritte Impfung für viele bald schon fällig sein.,health,2021-05-17T15:19:00Z
Wienerzeitung.at,Gesundheit - Herz-Kreislauf-Leiden treffen Frauen hart - Wiener Zeitung,"Erster globaler Bericht zeigt, dass zu wenig diagnostiziert wird und die Mortalität bei jungen Frauen ansteigt.",health,2021-05-17T14:52:57Z
BUNTE.de,Mirja du Mont: Hautkrebs-Diagnose: Diese Anzeichen solltest du kennen - BUNTE.de,"Bei Schauspielerin Mirja du Mont haben Ärzte weißen Hautkrebs entfernen müssen. Sie diagnostizierten ein sogenanntes Basaliom. Hier erklärt ein Hautarzt, was die Krebsform so tückisch macht und wann du zum Arzt gehen solltest.",health,2021-05-17T13:01:43Z
Heilpraxisnet.de,Geruchsverlust bei COVID-19: Ursache gefunden,"Mechanismen der Kurz- und Langzeitanosmie bei COVID-19 entschlüsselt Der Verlust des Geruchssinns, in der Fachsprache Anosmie, ist eines der am häufigsten berichteten Symptome bei COVID-19. Allerdings blieb bislang unklar, über welche Mechanismen das Coronavi…",health,2021-05-17T06:13:05Z
t-online.de,Borreliose-Gefahr: Worauf es nach dem Zeckenstich ankommt,"Um sich vor einer Infektion zu schützen, sollten Sie nach einem Zeckenstich einiges beachten: Genau hinschauen – wochenlang. Zudem...",health,2021-05-17T05:29:00Z
Heidelberg24.de,BioNTech-Nebenwirkung: Herzmuskelentzündung nach Impfung – wie oft passiert das? - heidelberg24.de,Nach Berichten über Herzmuskelentzündungen nach einer BioNTech-Impfung aus Israel ist die Verunsicherung groß. So viele Fälle der seltenen Nebenwirkung sind in Deutschland erfasst worden:,health,2021-05-16T07:33:00Z
Www.swr.de,Studie von Biontech: Kommt bald eine Impfung gegen Multiple Sklerose? - SWR,Das Mainzer Pharmaunternehmen Biontech arbeitet an einem entzündungshemmenden Impfstoff gegen Multiple Sklerose (MS). Erste Untersuchungen sind vielversprechend. Allerdings handelt es sich um Tierversuche.,health,2021-01-08T14:22:12Z
Np-coburg.de,Coburg: Einmalig in der Region - Region - Neue Presse Coburg,"Seit September arbeitet eine Chefärztin für Endokrinologie und Diabetologie in Coburg. Sie bringt Kompetenzen mit, die es hier nicht gibt. Das Klinikum wird vergleichbar mit Unikliniken.",health,2020-12-22T23:51:06Z
Frankenpost.de,Fichtelgebirge - Nur die Impfung bietet Schutz - Frankenpost,Eine neue tödliche Kaninchenseuche kursiert jetzt auch in Deutschland. Tierärztin Sarah Ebert hat den Impfstoff extra aus Frankreich importiert.,health,2020-12-20T14:20:53Z
Insuedthueringen.de,Bad Salzungen - Ein Stück normales Leben - inSüdthüringen.de,"So viel Normalität wie möglich: Dieser Leitsatz kennzeichnet die Arbeit der Klinik für Psychiatrie, Psychotherapie und Psychosomatik von Beginn an. Das war vor 20 Jahren.",health,2020-12-20T12:13:40Z
Np-coburg.de,Lichtenfels: Sich selbst der beste Doktor sein - Neue Presse Coburg,Dr. Erich Dünninger und Dr. Horst Hümmer referieren bei der Herzwoche über lebensbedrohliche Herzrhythmusstörungen.,health,2020-12-16T02:19:11Z
fr.de,Corona-Impfung bei MS oder Morbus Crohn? Jeder Zehnte mit Autoimmunkrankheit entwickelt keine Antikörper,"Sollen sich Menschen mit MS oder anderen Autoimmunerkrankungen gegen Corona impfen lassen? Das RKI spricht klare Empfehlung aus, doch Studie zeigt jetzt einen Haken auf.",health,2021-05-18T13:01:33Z
Heilpraxisnet.de,COVID-19: Coronavirus kann auch Zellen im Auge infizieren,"Während COVID-19 anfangs vor allem als eine Erkrankung der Atemwege galt, ist mittlerweile klar, dass zahlreiche Organe und Gewebe durch SARS-CoV-2 geschädigt werden. In einer aktuellen Studie wurde nun deutlich, dass das Virus auch die Zellen im Augen infizieren kann.",health,2021-05-17T17:00:49Z
Giga,Corona-Ausbruch in Taiwan: Müssen wir jetzt noch länger auf eine PS5 warten?,In Taiwan mehren sich seit einigen Tagen Fälle des Coronavirus. Der Inselstaat ist bisher gut durch die Pandemie gekommen. Zunehmende Infektionen..,health,2021-05-17T14:37:31Z
Heilpraxisnet.de,Geruchsverlust bei COVID-19: Ursache entdeckt,"Der Verlust des Geruchssinns, in der Fachsprache Anosmie, ist eines der am häufigsten berichteten Symptome bei COVID-19. Allerdings blieb bislang unklar, über welche Mechanismen das Coronavirus SARS-CoV-2 den Geruchsverlust verursacht. In einer aktuellen Studie konnte dies nun geklärt werden.",health,2021-05-17T06:13:05Z
scinexx | Das Wissensmagazin,Corona: Variante B.1.617 breitet sich auch in Europa aus,Rasante Ausbreitung: Die zuerst in Indien nachgewiesene Coronavirus-Mutante B.1.617 kommt inzwischen in 40 Ländern vor – auch in Deutschland. Hierzulande,health,2021-05-16T23:02:18Z
Gießener Allgemeine,"Corona-Impfung: Schmerzen, Jucken oder Rötung - so erkennen Sie den „Covid-Arm“",Eine Impfung gegen Corona mit den Impfstoffen von Biontech und Moderna macht sich häufig auf der Haut bemerkbar. Welche Symptome sind typisch?,health,2021-05-16T10:02:00Z
GRAZIA Deutschland,Coronavirus: Super-Impfstoff entdeckt?,Die Impfkampagne schreitet weiter voran und nun könnten Forscher sogar einen Super-Impfstoff entdeckt haben. → Bei Grazia lesen!,health,2021-05-16T08:45:30Z
