source,title,description,category,publishedAt
Www.nau.ch,Hat Testosteron einen Einfluss auf den Corona-Verlauf?,US-Forschende untersuchten den Zusammenhang zwischen Testosteron und der Schwere eines Corona-Verlaufes. Die Ergebnisse erstaunen.,health,2021-05-27T16:38:23Z
DW (English),Aducanumab: Kommt bald ein Alzheimer-Medikament? - DW (Deutsch),Noch in diesem Jahr könnte das Medikament Aducanumab in den USA und der EU zugelassen werden. Es bekämpft effektiv die Alzheimer-typischen Amyloid-Beta-Plaques im Gehirn. Aber bremst es auch den Gedächtnisverlust?,health,2021-05-27T16:15:40Z
Doccheck.com,Astra-Thrombosen: Fall gelöst? - DocCheck News,In der Causa Astra-Impfung und Sinusvenenthrombosen gibt es zwei neue Hinweise. Es geht um eine völlig neue Erklärung für das Phänomen. Auch Verunreinigungen wurden nachgewiesen.,health,2021-05-27T13:44:39Z
Heilpraxisnet.de,Hilft Koffein gegen kognitive Probleme durch Schlafmangel?,"Hilft Koffein bei zu wenig Schlaf? Macht es Sinn, nach schlechter Nachtruhe auf Koffein zurückzugreifen, um den negativen Auswirkungen von Schlafentzug auf die Kognition entgegenzuwirken und so beispielsweise Fehler bei der Arbeit zu vermeiden? Ob Koffein das…",health,2021-05-27T11:15:46Z
Onvista.de,Experte: Weitere Lockerungsschritte in England fraglich - onvista - onvista,"LONDON (dpa-AFX) - Ob England wie geplant im nächsten Monat alle Corona-Maßnahmen vollständig aufheben kann, ist nach Einschätzung von Experten unsicher. Alles hänge davon ab, wie sich die zuerst in Indien entdeckte Virus-Variante auf die Infekt... Informatio…",health,2021-05-27T08:56:00Z
Bild,Aktuelle Studie - Lebenslang immun nach leichter Corona-Infektion?,"Diese Studie macht sehr vielen Menschen Hoffnung: Wer sich mit dem Coronavirus infiziert hat, aber nur leicht erkrankt ist, könnte ein Leben lang vor dem Virus geschützt sein. Zu diesem Ergebnis kommt jetzt die Washington University School of Medicine in St. …",health,2021-05-27T07:33:15Z
Infranken.de,Nach Impfung mit Biontech und Moderna: So häufig kommt es zu Gesichtslähmungen - inFranken.de,Die mRNA-Impfstoffe von Biontech und Moderna stehen im Verdacht Gesichtslähmungen auszulösen. Nach mehreren Fällen hat eine Studie die Nebenwirkungen der Corona-Impfstoffe genauer untersucht.,health,2021-05-27T05:17:00Z
scinexx | Das Wissensmagazin,Inhalierbare Nanoantikörper gegen Covid-19 - Peptid-Nanopartikel schützen mit SARS-CoV-2 infizierte Hamster gegen schwere Verläufe,Künftig könnte ein Spray mit Nanoantikörpern gegen schwere Verläufe von Covid-19 schützen. In ersten Tests mit Goldhamstern senkte die Inhalation einer,health,2021-05-26T23:07:16Z
Dmsg.de,Sie haben Fragen zur Studie Corona-Impfnachverfolgung bei Multipler Sklerose? - DMSG Multiple Sklerose Nachrichten,19.08.2005 - Welche Rolle spielt diese neue Gruppe von B-Zellen bei der Krankheitsentstehung? Düsseldorfer Forscher um Prof. Dr. B. Hemmer gewinnen neue Erkenntnisse in DMSG-gefördertem Forschungsprojekt,health,2021-05-26T18:08:53Z
t-online.de,Pfefferminztee – Wirkung: So gesund ist der Kräutertee,Pfefferminztee wird dank der gesunden Wirkung oft als Hausmittel genutzt. Zu viel Kräutertee ist allerdings ungesund und führt zu Nebenwirkungen.,health,2021-05-26T15:15:46Z
